message_text,cleaned_message_text,unigram_bigram_ready_text,annotation_count,risk_categories_present,suspicious_phrases_json,label,label_name,scam_subtype,source_name,source_url,data_origin_type,is_synthetic,split,message_length_characters,message_length_words,cleaned_token_count,digit_count,exclamation_mark_count,contains_url_like_text,contains_phone_number_like_text
No. I dont want to hear anything,no i dont want to hear anything,no i dont want to hear anything no_i i_dont dont_want want_to to_hear hear_anything,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,32,7,7,0,0,0,0
"U wake up already? Wat u doing? U picking us up later rite? I'm taking sq825, reaching ard 7 smth 8 like dat. U can check e arrival time. C ya soon...",u wake up already wat u doing u picking us up later rite i'm taking sq825 reaching ard 7 smth 8 like dat u can check e arrival time c ya soon,u wake up already wat u doing u picking us up later rite i'm taking sq825 reaching ard 7 smth 8 like dat u can check e arrival time c ya soon u_wake wake_up up_already already_wat wat_u u_doing doing_u u_picking picking_us us_up up_later later_rite rite_i'm i'm_taking taking_sq825 sq825_reaching reaching_ard ard_7 7_smth smth_8 8_like like_dat dat_u u_can can_check check_e e_arrival arrival_time time_c c_ya ya_soon,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,150,32,32,5,0,0,0
Wherre's my boytoy ? :-(,wherre's my boytoy,wherre's my boytoy wherre's_my my_boytoy,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,24,5,3,0,0,0,0
I want snow. It's just freezing and windy.,i want snow it's just freezing and windy,i want snow it's just freezing and windy i_want want_snow snow_it's it's_just just_freezing freezing_and and_windy,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,42,8,8,0,0,0,0
Hey hun-onbus goin 2 meet him. He wants 2go out 4a meal but I donyt feel like it cuz have 2 get last bus home!But hes sweet latelyxxx,hey hun onbus goin 2 meet him he wants 2go out 4a meal but i donyt feel like it cuz have 2 get last bus home but hes sweet latelyxxx,hey hun onbus goin 2 meet him he wants 2go out 4a meal but i donyt feel like it cuz have 2 get last bus home but hes sweet latelyxxx hey_hun hun_onbus onbus_goin goin_2 2_meet meet_him him_he he_wants wants_2go 2go_out out_4a 4a_meal meal_but but_i i_donyt donyt_feel feel_like like_it it_cuz cuz_have have_2 2_get get_last last_bus bus_home home_but but_hes hes_sweet sweet_latelyxxx,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,133,28,30,4,1,0,0
Thank you. do you generally date the brothas?,thank you do you generally date the brothas,thank you do you generally date the brothas thank_you you_do do_you you_generally generally_date date_the the_brothas,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,45,8,8,0,0,0,0
They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..,they said dun haf passport or smth like dat or juz send to my email account,they said dun haf passport or smth like dat or juz send to my email account they_said said_dun dun_haf haf_passport passport_or or_smth smth_like like_dat dat_or or_juz juz_send send_to to_my my_email email_account,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,83,18,16,0,0,0,0
Oops i thk i dun haf enuff... I go check then tell ü..,oops i thk i dun haf enuff i go check then tell,oops i thk i dun haf enuff i go check then tell oops_i i_thk thk_i i_dun dun_haf haf_enuff enuff_i i_go go_check check_then then_tell,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,54,13,12,0,0,0,0
U definitely need a module from e humanities dis sem izzit? U wan 2 take other modules 1st?,u definitely need a module from e humanities dis sem izzit u wan 2 take other modules 1st,u definitely need a module from e humanities dis sem izzit u wan 2 take other modules 1st u_definitely definitely_need need_a a_module module_from from_e e_humanities humanities_dis dis_sem sem_izzit izzit_u u_wan wan_2 2_take take_other other_modules modules_1st,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,91,18,18,2,0,0,0
I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl,i hope you that's the result of being consistently intelligent and kind start asking him about practicum links and keep your ears open and all the best ttyl,i hope you that's the result of being consistently intelligent and kind start asking him about practicum links and keep your ears open and all the best ttyl i_hope hope_you you_that's that's_the the_result result_of of_being being_consistently consistently_intelligent intelligent_and and_kind kind_start start_asking asking_him him_about about_practicum practicum_links links_and and_keep keep_your your_ears ears_open open_and and_all all_the the_best best_ttyl,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,158,28,28,0,0,0,0
I've reached already.,i've reached already,i've reached already i've_reached reached_already,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,21,3,3,0,0,0,0
4 oclock at mine. Just to bash out a flat plan.,4 oclock at mine just to bash out a flat plan,4 oclock at mine just to bash out a flat plan 4_oclock oclock_at at_mine mine_just just_to to_bash bash_out out_a a_flat flat_plan,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,47,11,11,1,0,0,0
Lol yes. Our friendship is hanging on a thread cause u won't buy stuff.,lol yes our friendship is hanging on a thread cause u won't buy stuff,lol yes our friendship is hanging on a thread cause u won't buy stuff lol_yes yes_our our_friendship friendship_is is_hanging hanging_on on_a a_thread thread_cause cause_u u_won't won't_buy buy_stuff,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,71,14,14,0,0,0,0
"Yeah, I'll leave in a couple minutes &amp; let you know when I get to mu",yeah i'll leave in a couple minutes amp let you know when i get to mu,yeah i'll leave in a couple minutes amp let you know when i get to mu yeah_i'll i'll_leave leave_in in_a a_couple couple_minutes minutes_amp amp_let let_you you_know know_when when_i i_get get_to to_mu,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,72,16,16,0,0,0,0
Ok... Ur typical reply...,ok ur typical reply,ok ur typical reply ok_ur ur_typical typical_reply,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,25,4,4,0,0,0,0
After the drug she will be able to eat.,after the drug she will be able to eat,after the drug she will be able to eat after_the the_drug drug_she she_will will_be be_able able_to to_eat,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,39,9,9,0,0,0,0
Normally i use to drink more water daily:),normally i use to drink more water daily,normally i use to drink more water daily normally_i i_use use_to to_drink drink_more more_water water_daily,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,42,8,8,0,0,0,0
Me hungry buy some food good lei... But mum n yun dun wan juz buy a little bit...,me hungry buy some food good lei but mum n yun dun wan juz buy a little bit,me hungry buy some food good lei but mum n yun dun wan juz buy a little bit me_hungry hungry_buy buy_some some_food food_good good_lei lei_but but_mum mum_n n_yun yun_dun dun_wan wan_juz juz_buy buy_a a_little little_bit,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,81,18,18,0,0,0,0
"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx",forgot you were working today wanna chat but things are ok so drop me a text when you're free bored etc and i'll ring hope all is well nose essay and all xx,forgot you were working today wanna chat but things are ok so drop me a text when you're free bored etc and i'll ring hope all is well nose essay and all xx forgot_you you_were were_working working_today today_wanna wanna_chat chat_but but_things things_are are_ok ok_so so_drop drop_me me_a a_text text_when when_you're you're_free free_bored bored_etc etc_and and_i'll i'll_ring ring_hope hope_all all_is is_well well_nose nose_essay essay_and and_all all_xx,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,162,34,33,0,1,0,0
"Tell you what, if you make a little spreadsheet and track whose idea it was to smoke to determine who ""smokes too much"" for the entire month of february, I'll come up",tell you what if you make a little spreadsheet and track whose idea it was to smoke to determine who smokes too much for the entire month of february i'll come up,tell you what if you make a little spreadsheet and track whose idea it was to smoke to determine who smokes too much for the entire month of february i'll come up tell_you you_what what_if if_you you_make make_a a_little little_spreadsheet spreadsheet_and and_track track_whose whose_idea idea_it it_was was_to to_smoke smoke_to to_determine determine_who who_smokes smokes_too too_much much_for for_the the_entire entire_month month_of of_february february_i'll i'll_come come_up,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,166,32,32,0,0,0,0
Ü say until like dat i dun buy ericsson oso cannot oredi lar...,say until like dat i dun buy ericsson oso cannot oredi lar,say until like dat i dun buy ericsson oso cannot oredi lar say_until until_like like_dat dat_i i_dun dun_buy buy_ericsson ericsson_oso oso_cannot cannot_oredi oredi_lar,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,63,13,12,0,0,0,0
Ü ready then call me...,ready then call me,ready then call me ready_then then_call call_me,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,23,5,4,0,0,0,0
Thanks for ve lovely wisheds. You rock,thanks for ve lovely wisheds you rock,thanks for ve lovely wisheds you rock thanks_for for_ve ve_lovely lovely_wisheds wisheds_you you_rock,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,38,7,7,0,0,0,0
&lt;#&gt;  great loxahatchee xmas tree burning update: you can totally see stars here,lt gt great loxahatchee xmas tree burning update you can totally see stars here,lt gt great loxahatchee xmas tree burning update you can totally see stars here lt_gt gt_great great_loxahatchee loxahatchee_xmas xmas_tree tree_burning burning_update update_you you_can can_totally totally_see see_stars stars_here,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,85,13,14,0,0,0,0
Rightio. 11.48 it is then. Well arent we all up bright and early this morning.,rightio 11 48 it is then well arent we all up bright and early this morning,rightio 11 48 it is then well arent we all up bright and early this morning rightio_11 11_48 48_it it_is is_then then_well well_arent arent_we we_all all_up up_bright bright_and and_early early_this this_morning,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,78,15,16,4,0,0,0
"Not yet chikku..going to room nw, i'm in bus..",not yet chikku going to room nw i'm in bus,not yet chikku going to room nw i'm in bus not_yet yet_chikku chikku_going going_to to_room room_nw nw_i'm i'm_in in_bus,0,,[],0,safe,none,uc_irvine_sms_spam_collection,https://archive.ics.uci.edu/dataset/228/sms+spam+collection,downloadable_dataset,False,train,46,9,10,0,0,0,0
